cliente_id,segmento,canal_principal,ciudad,categoria_favorita,fecha_primera_compra,fecha_ultima_compra,recencia_dias,frecuencia,valor_total_cop,ticket_promedio,duracion_relacion_dias,compras_ultimo_trim,compras_ultimo_anio,variacion_frecuencia,max_gap_entre_compras,tiene_descuentos,n_categorias_compradas,usa_app,nps_score,churn
CLI00564,Premium,Tienda física,Bucaramanga,Tecnología,2023-01-06,2025-01-23,37,11,3318457,301677,749,1,2,0.4406,295,0,1,0,9,0
CLI00565,Regular,Teléfono,Cali,Belleza,2023-02-15,2025-01-15,45,6,1019975,169995,701,1,2,0.2568,290,0,2,1,8,0
CLI00566,Ocasional,App móvil,Bogotá,Hogar,2025-02-11,2025-02-11,18,1,123229,123229,1,1,1,1.0,18,1,1,1,5,0
CLI00567,Regular,E-commerce,Bogotá,Belleza,2023-06-01,2024-12-04,87,8,1643836,205479,553,1,3,0.434,255,0,4,1,7,0
CLI00568,Regular,App móvil,Montería,Calzado,2023-01-04,2024-03-10,356,11,1763619,160329,432,0,1,0.7639,153,1,3,0,2,1
CLI00569,Online,Teléfono,Bucaramanga,Calzado,2023-01-17,2024-05-27,278,14,2156411,154029,497,0,3,0.8451,164,1,4,0,5,1
CLI00570,Regular,E-commerce,Montería,Tecnología,2023-01-30,2025-01-25,35,13,2150258,165404,727,1,6,0.5365,223,1,4,0,10,0
CLI00571,Regular,Teléfono,Cali,Calzado,2023-03-29,2025-02-08,21,9,1752039,194671,683,1,3,0.3953,203,0,4,0,10,0
CLI00572,Corporativo,E-commerce,Ibagué,Ropa,2023-02-10,2025-01-10,50,24,16992038,708001,701,3,13,1.0271,99,0,2,1,10,0
CLI00573,Regular,E-commerce,Barranquilla,Libros,2023-01-10,2025-01-26,34,11,1702029,154729,748,1,3,0.4412,203,1,2,1,5,0
CLI00574,Ocasional,E-commerce,Bucaramanga,Tecnología,2024-02-06,2024-04-30,305,2,195972,97986,85,0,1,0.7059,84,0,1,0,4,1
CLI00575,Online,Teléfono,Bogotá,Calzado,2023-03-16,2024-02-06,389,10,1747333,174733,328,0,0,0.9146,82,1,3,1,3,1
CLI00576,Online,Tienda física,Bucaramanga,Ropa,2023-01-22,2024-05-01,304,16,2309011,144313,466,0,4,1.03,97,1,4,1,3,1
CLI00577,Regular,E-commerce,Cartagena,Calzado,2023-03-20,2025-02-16,13,3,440549,146849,700,1,1,0.1286,685,0,2,0,9,0
CLI00578,Online,E-commerce,Barranquilla,Belleza,2023-02-17,2024-12-13,78,14,2309983,164998,666,1,8,0.6306,205,1,1,1,9,0
CLI00579,Regular,App móvil,Cúcuta,Calzado,2023-01-05,2025-01-16,44,12,2310585,192548,743,1,6,0.4845,175,0,4,0,5,0
CLI00580,Regular,Tienda física,Barranquilla,Belleza,2023-01-22,2025-01-04,56,13,2133448,164111,714,1,7,0.5462,133,0,4,0,10,0
CLI00581,Regular,App móvil,Barranquilla,Ropa,2023-01-13,2025-02-19,10,9,1660589,184509,769,1,1,0.3511,393,1,2,0,1,0
CLI00582,Online,E-commerce,Barranquilla,Tecnología,2023-01-01,2024-12-25,66,11,1640655,149150,725,1,4,0.4552,225,1,3,1,5,0
CLI00583,Regular,App móvil,Cartagena,Tecnología,2023-04-01,2025-01-24,36,11,1963853,178532,665,2,7,0.4962,192,0,3,0,8,0
CLI00584,Regular,App móvil,Bogotá,Deportes,2023-03-13,2024-12-12,79,9,1432197,159133,641,1,5,0.4212,276,0,1,0,9,0
CLI00585,Ocasional,E-commerce,Ibagué,Belleza,2023-01-06,2023-12-25,432,6,546860,91143,354,0,0,0.5085,120,0,4,1,3,1
CLI00586,Regular,E-commerce,Cali,Ropa,2023-01-18,2024-03-07,359,8,1425372,178171,415,0,1,0.5783,208,1,2,0,1,1
CLI00587,Premium,Teléfono,Bogotá,Tecnología,2023-01-02,2025-02-08,21,23,8124316,353231,769,1,10,0.8973,135,0,1,1,10,0
CLI00588,Regular,App móvil,Cartagena,Hogar,2023-01-09,2024-07-08,236,12,2122600,176883,547,0,4,0.6581,139,1,1,0,3,1
CLI00589,Regular,Teléfono,Cali,Tecnología,2023-01-01,2024-02-17,378,8,1430774,178846,413,0,0,0.5811,144,0,1,1,4,1
CLI00590,Regular,Tienda física,Barranquilla,Tecnología,2023-01-13,2025-01-14,46,10,1837264,183726,733,1,4,0.4093,173,0,3,1,9,0
CLI00591,Regular,App móvil,Ibagué,Ropa,2023-01-22,2024-08-19,194,8,1851457,231432,576,0,4,0.4167,187,0,2,0,6,1
CLI00592,Ocasional,App móvil,Montería,Libros,2023-02-13,2024-03-24,342,4,308582,77145,406,0,1,0.2956,171,0,1,0,8,1
CLI00593,Regular,Teléfono,Medellín,Tecnología,2023-04-10,2025-02-09,20,6,894652,149108,672,1,3,0.2679,214,1,3,1,7,0
CLI00594,Regular,Teléfono,Cúcuta,Deportes,2023-03-05,2025-02-12,17,17,2875965,169174,711,1,5,0.7173,186,1,2,1,9,0
CLI00595,Online,Tienda física,Barranquilla,Libros,2023-01-18,2025-01-06,54,8,957142,119642,720,1,3,0.3333,224,1,4,0,10,0
CLI00596,Regular,E-commerce,Barranquilla,Tecnología,2023-08-07,2025-02-21,8,9,1476411,164045,565,1,5,0.4779,147,0,1,0,9,0
CLI00597,Ocasional,Teléfono,Cartagena,Tecnología,2023-01-30,2025-01-11,49,2,207029,103514,713,1,1,0.0842,712,0,1,0,9,0
CLI00598,Regular,Teléfono,Cali,Libros,2024-01-31,2025-02-08,21,8,1327904,165988,375,2,7,0.64,124,1,2,0,9,0
CLI00599,Regular,Tienda física,Ibagué,Libros,2023-01-13,2025-01-21,39,13,2736383,210491,740,1,5,0.527,176,1,2,1,10,0
CLI00600,Premium,Tienda física,Cúcuta,Hogar,2023-04-28,2024-12-03,88,10,3637590,363759,586,1,3,0.5119,232,0,2,0,8,0
CLI00601,Regular,Teléfono,Bucaramanga,Ropa,2023-01-05,2024-08-16,197,11,2066409,187855,590,0,3,0.5593,109,1,3,0,2,1
CLI00602,Regular,Tienda física,Medellín,Ropa,2023-01-29,2024-09-09,173,9,1697375,188597,590,0,4,0.4576,246,1,3,1,2,1
CLI00603,Regular,Tienda física,Ibagué,Libros,2024-05-25,2025-02-24,5,3,463657,154552,276,1,3,0.3261,246,1,1,1,10,0
CLI00604,Premium,Tienda física,Cartagena,Hogar,2023-01-20,2025-02-27,2,13,4523837,347987,770,1,4,0.5065,207,0,1,0,10,0
CLI00605,Regular,Tienda física,Barranquilla,Ropa,2023-03-30,2025-02-25,4,12,2064357,172029,699,2,5,0.515,132,0,2,0,5,0
CLI00606,Regular,App móvil,Ibagué,Libros,2023-02-28,2024-12-26,65,9,1724243,191582,668,1,2,0.4042,297,0,1,0,10,0
CLI00607,Regular,E-commerce,Montería,Deportes,2023-04-09,2025-01-10,50,11,1810972,164633,643,1,6,0.5132,265,0,1,0,8,0
CLI00608,Regular,Teléfono,Montería,Hogar,2023-01-25,2024-06-29,245,10,1836902,183690,522,0,5,0.5747,218,0,4,0,2,1
CLI00609,Regular,App móvil,Cúcuta,Libros,2023-03-20,2025-02-13,16,11,2078027,188911,697,1,3,0.4735,161,0,3,1,9,0
CLI00610,Ocasional,E-commerce,Cúcuta,Tecnología,2023-01-28,2024-12-26,65,7,709896,101413,699,1,3,0.3004,211,1,1,1,5,0
CLI00611,Premium,Tienda física,Bucaramanga,Libros,2023-02-23,2025-01-08,52,15,4619548,307969,686,1,6,0.656,129,1,4,1,7,0
CLI00612,Corporativo,Teléfono,Bogotá,Libros,2023-02-27,2024-12-13,78,16,12644842,790302,656,1,8,0.7317,138,1,4,0,6,0
CLI00613,Ocasional,Teléfono,Montería,Calzado,2023-03-04,2025-02-01,28,2,144074,72037,701,1,1,0.0856,700,0,1,1,7,0
CLI00614,Premium,Teléfono,Cúcuta,Belleza,2023-05-03,2024-08-27,186,17,5667995,333411,483,0,6,1.0559,74,0,4,1,6,1
CLI00615,Online,E-commerce,Cartagena,Belleza,2023-01-01,2025-01-10,50,9,1277336,141926,741,1,3,0.3644,371,0,3,1,10,0
CLI00616,Online,E-commerce,Cartagena,Ropa,2023-01-11,2024-09-14,168,20,3272708,163635,613,0,7,0.9788,62,0,1,1,3,1
CLI00617,Premium,E-commerce,Cúcuta,Hogar,2023-02-05,2025-01-21,39,21,7164905,341185,717,1,5,0.8787,133,1,4,0,9,0
CLI00618,Regular,Teléfono,Medellín,Hogar,2023-04-23,2025-02-16,13,6,1023801,170633,666,1,4,0.2703,525,0,1,0,8,0
CLI00619,Corporativo,Teléfono,Bogotá,Calzado,2023-04-13,2025-02-24,5,16,13998646,874915,684,1,7,0.7018,127,0,3,1,9,0
CLI00620,Ocasional,E-commerce,Bogotá,Hogar,2023-03-03,2025-01-20,40,2,191643,95821,690,1,1,0.087,689,1,1,1,8,0
CLI00621,Regular,E-commerce,Ibagué,Belleza,2023-04-20,2024-12-24,67,9,1432789,159198,615,1,2,0.439,247,1,1,0,9,0
CLI00622,Regular,Tienda física,Ibagué,Libros,2023-04-17,2024-06-18,256,10,1915252,191525,429,0,4,0.6993,89,1,3,0,2,1
CLI00623,Regular,Tienda física,Ibagué,Ropa,2023-10-29,2025-01-18,42,5,1208278,241655,448,1,4,0.3348,239,1,1,0,2,0
CLI00624,Regular,Teléfono,Montería,Belleza,2023-04-16,2025-02-12,17,12,1911721,159310,669,1,6,0.5381,198,1,1,0,9,0
CLI00625,Ocasional,Teléfono,Ibagué,Tecnología,2023-12-15,2023-12-19,438,2,248870,124435,5,0,0,2.0,4,1,2,1,2,1
CLI00626,Regular,Teléfono,Medellín,Ropa,2023-10-02,2025-02-19,10,9,1362204,151356,507,2,4,0.5325,158,0,4,0,9,0
CLI00627,Regular,Tienda física,Medellín,Calzado,2023-02-27,2025-01-02,58,9,1690183,187798,676,1,5,0.3994,275,0,4,0,9,0
CLI00628,Ocasional,Tienda física,Cúcuta,Tecnología,2023-01-31,2025-02-28,1,6,447097,74516,760,1,4,0.2368,274,1,2,1,8,0
CLI00629,Premium,Tienda física,Cartagena,Belleza,2023-01-18,2025-02-01,28,12,3691561,307630,746,1,9,0.4826,215,1,3,0,10,0
CLI00630,Regular,App móvil,Bucaramanga,Tecnología,2023-02-01,2025-01-04,56,7,1232319,176045,704,1,4,0.2983,197,1,3,1,6,0
CLI00631,Ocasional,Tienda física,Ibagué,Hogar,2023-04-01,2024-12-28,63,7,536722,76674,638,1,1,0.3292,326,1,3,1,9,0
CLI00632,Online,App móvil,Bucaramanga,Libros,2023-05-02,2025-02-20,9,16,2701014,168813,661,2,7,0.7262,83,1,2,1,9,0
CLI00633,Regular,App móvil,Barranquilla,Deportes,2023-01-09,2025-01-12,48,11,1679925,152720,735,2,5,0.449,228,1,3,0,8,0
CLI00634,Regular,App móvil,Cartagena,Ropa,2023-01-03,2025-02-15,14,12,2045765,170480,775,1,2,0.4645,284,1,4,0,10,0
CLI00635,Premium,Tienda física,Montería,Tecnología,2023-05-02,2025-01-06,54,10,3920434,392043,616,1,4,0.487,127,0,1,0,7,0
CLI00636,Regular,App móvil,Cartagena,Libros,2023-03-20,2025-01-08,52,12,2013094,167757,661,2,6,0.5446,211,1,1,0,7,0
CLI00637,Regular,Tienda física,Cartagena,Deportes,2023-07-26,2024-12-12,79,5,461209,92241,506,1,1,0.2964,305,1,2,1,1,0
CLI00638,Regular,App móvil,Bogotá,Tecnología,2023-02-05,2025-02-15,14,14,2712704,193764,742,2,7,0.566,154,1,3,1,7,0
CLI00639,Regular,E-commerce,Ibagué,Libros,2023-02-03,2024-03-21,345,10,1552281,155228,413,0,3,0.7264,116,0,4,0,6,1
CLI00640,Regular,Tienda física,Cartagena,Deportes,2023-02-08,2024-01-22,404,16,2344293,146518,349,0,0,1.3754,80,0,2,0,7,1
CLI00641,Premium,App móvil,Montería,Belleza,2023-02-22,2025-02-02,27,16,5028230,314264,712,2,9,0.6742,180,1,2,0,4,0
CLI00642,Regular,App móvil,Ibagué,Belleza,2023-03-13,2025-02-12,17,14,2445190,174656,703,1,6,0.5974,168,1,4,0,9,0
CLI00643,Regular,App móvil,Medellín,Deportes,2023-03-24,2025-01-29,31,10,2661109,266110,678,2,4,0.4425,162,1,4,1,8,0
CLI00644,Regular,Teléfono,Bucaramanga,Ropa,2023-03-12,2025-01-04,56,9,1814817,201646,665,1,4,0.406,179,1,4,1,7,0
CLI00645,Premium,Teléfono,Bucaramanga,Hogar,2023-01-16,2024-12-13,78,21,7276038,346478,698,1,14,0.9026,161,1,3,0,6,0
CLI00646,Online,E-commerce,Cali,Calzado,2023-03-23,2024-08-16,197,13,1926265,148174,513,0,3,0.7602,133,0,2,0,6,1
CLI00647,Ocasional,E-commerce,Bogotá,Deportes,2023-01-31,2024-04-16,319,6,423717,70619,442,0,2,0.4072,280,1,4,0,4,1
CLI00648,Ocasional,App móvil,Barranquilla,Deportes,2023-10-03,2025-01-28,32,4,332535,83133,484,2,3,0.2479,371,1,2,0,4,0
CLI00649,Corporativo,App móvil,Cúcuta,Belleza,2023-01-21,2025-01-17,43,20,16066531,803326,728,1,5,0.8242,144,0,2,0,10,0
CLI00650,Regular,Tienda física,Barranquilla,Hogar,2023-04-25,2024-12-06,85,9,1602831,178092,592,1,4,0.4561,145,0,3,0,9,0
CLI00651,Premium,App móvil,Ibagué,Tecnología,2023-01-15,2025-01-02,58,16,5347509,334219,719,1,5,0.6676,179,1,4,0,10,0
CLI00652,Regular,Teléfono,Montería,Tecnología,2023-01-14,2024-05-30,275,10,1673739,167373,503,0,1,0.5964,167,0,1,0,2,1
CLI00653,Ocasional,Teléfono,Montería,Tecnología,2023-12-01,2024-01-06,420,2,126225,63112,37,0,0,1.6216,36,1,1,1,2,1
CLI00654,Ocasional,E-commerce,Medellín,Belleza,2023-03-14,2025-01-23,37,2,271353,135676,682,1,1,0.088,681,1,1,1,10,0
CLI00655,Regular,App móvil,Ibagué,Ropa,2023-03-10,2024-06-04,270,14,2459463,175675,453,0,2,0.9272,77,0,2,1,4,1
CLI00656,Regular,Teléfono,Bucaramanga,Tecnología,2023-05-02,2025-02-03,26,9,1127807,125311,644,1,5,0.4193,187,1,4,0,8,0
CLI00657,Regular,App móvil,Barranquilla,Deportes,2023-03-15,2024-12-03,88,15,3287516,219167,630,1,4,0.7143,219,1,2,0,10,0
CLI00658,Regular,Tienda física,Montería,Deportes,2023-01-21,2024-06-28,246,14,2719637,194259,525,0,6,0.8,148,1,3,0,2,1
CLI00659,Ocasional,Tienda física,Barranquilla,Deportes,2023-01-24,2023-05-21,650,4,508667,127166,118,0,0,1.0169,84,1,4,1,8,1
CLI00660,Ocasional,Tienda física,Pereira,Deportes,2023-10-31,2023-11-10,477,2,179811,89905,11,0,0,2.0,10,0,1,1,2,1
CLI00661,Regular,Teléfono,Bogotá,Tecnología,2023-04-18,2024-09-06,176,9,1538050,170894,508,0,4,0.5315,201,1,4,0,7,1
CLI00662,Online,E-commerce,Cali,Deportes,2023-01-02,2024-02-15,380,15,2192731,146182,410,0,0,1.0976,89,0,2,0,3,1
CLI00663,Ocasional,Tienda física,Pereira,Hogar,2023-02-17,2024-01-04,422,6,590435,98405,322,0,0,0.559,104,0,2,1,4,1
CLI00664,Regular,App móvil,Bogotá,Ropa,2023-02-15,2024-12-18,73,15,2411028,160735,673,1,4,0.6686,168,1,2,1,9,0
CLI00665,Premium,Tienda física,Pereira,Hogar,2023-01-05,2025-01-10,50,17,5837460,343380,737,1,6,0.692,143,0,2,0,10,0
CLI00666,Regular,Tienda física,Bogotá,Tecnología,2023-03-15,2024-12-06,85,10,1815374,181537,633,1,2,0.4739,265,0,2,1,9,0
CLI00667,Regular,Teléfono,Bucaramanga,Tecnología,2023-02-01,2024-12-27,64,7,1077061,153865,696,1,4,0.3017,208,1,3,1,10,0
CLI00668,Regular,Teléfono,Bucaramanga,Ropa,2023-03-07,2025-02-19,10,9,1914664,212740,716,1,4,0.3771,169,0,2,1,8,0
CLI00669,Regular,App móvil,Bucaramanga,Deportes,2023-01-14,2024-07-03,241,13,2056296,158176,537,0,5,0.7263,214,1,1,1,6,1
CLI00670,Regular,Tienda física,Pereira,Hogar,2023-03-16,2024-12-08,83,12,1733872,144489,634,1,3,0.5678,194,0,1,0,5,0
CLI00671,Regular,E-commerce,Montería,Libros,2023-04-19,2024-12-24,67,10,1918615,191861,616,1,5,0.487,172,1,3,1,10,0
CLI00672,Online,Tienda física,Ibagué,Hogar,2023-02-09,2025-01-23,37,13,1768415,136031,715,1,4,0.5455,171,0,3,0,2,0
CLI00673,Premium,E-commerce,Pereira,Tecnología,2023-02-27,2025-01-06,54,10,3465490,346549,680,1,6,0.4412,218,0,1,1,4,0
CLI00674,Regular,App móvil,Bucaramanga,Hogar,2023-04-20,2025-01-06,54,13,2822214,217093,628,1,7,0.621,213,1,2,1,3,0
CLI00675,Regular,Teléfono,Bogotá,Hogar,2023-02-05,2024-08-05,208,4,491816,122954,548,0,1,0.219,370,0,2,1,4,1
CLI00676,Online,Tienda física,Ibagué,Tecnología,2023-05-23,2025-02-11,18,12,1878438,156536,631,1,6,0.5705,182,1,1,0,1,0
CLI00677,Premium,E-commerce,Montería,Ropa,2023-05-23,2025-01-28,32,11,3772701,342972,617,3,8,0.5348,167,0,4,0,9,0
CLI00678,Regular,App móvil,Cartagena,Libros,2023-04-16,2024-03-27,339,7,1537649,219664,347,0,2,0.6052,109,1,2,0,3,1
CLI00679,Online,E-commerce,Montería,Belleza,2023-03-26,2024-12-21,70,11,1913148,173922,637,1,6,0.5181,121,1,1,1,10,0
CLI00680,Online,App móvil,Ibagué,Hogar,2023-04-29,2024-08-30,183,9,1404222,156024,490,0,4,0.551,174,1,1,1,8,1
CLI00681,Corporativo,E-commerce,Bogotá,Calzado,2023-03-06,2025-01-10,50,23,14451478,628325,677,3,10,1.0192,135,0,4,0,10,0
CLI00682,Regular,App móvil,Cali,Hogar,2023-02-14,2025-02-21,8,12,2159594,179966,739,1,2,0.4871,294,1,2,1,1,0
CLI00683,Regular,App móvil,Cartagena,Calzado,2023-04-29,2024-12-03,88,9,1819684,202187,585,1,3,0.4615,168,0,1,1,9,0
CLI00684,Ocasional,Tienda física,Pereira,Tecnología,2023-03-05,2024-06-03,271,6,747444,124574,457,0,1,0.3939,180,0,4,0,5,1
CLI00685,Online,Tienda física,Pereira,Ropa,2023-04-24,2025-01-07,53,7,1269272,181324,625,1,3,0.336,243,1,3,1,8,0
CLI00686,Ocasional,E-commerce,Medellín,Belleza,2024-02-11,2024-06-18,256,3,143080,47693,129,0,2,0.6977,100,1,3,0,4,1
CLI00687,Ocasional,App móvil,Montería,Tecnología,2023-01-16,2025-01-19,41,6,482174,80362,735,1,3,0.2449,333,0,3,0,3,0
CLI00688,Regular,Teléfono,Medellín,Belleza,2023-06-25,2025-01-29,31,13,2295318,176562,585,1,7,0.6667,93,1,3,1,7,0
CLI00689,Corporativo,App móvil,Barranquilla,Hogar,2023-03-18,2025-01-13,47,19,15497085,815636,668,2,9,0.8533,124,0,1,0,5,0
CLI00690,Regular,Teléfono,Cúcuta,Deportes,2023-03-03,2024-12-07,84,13,1996414,153570,646,1,5,0.6037,199,1,3,1,9,0
CLI00691,Regular,Teléfono,Cartagena,Belleza,2024-01-24,2025-01-28,32,4,578770,144692,371,1,2,0.3235,248,0,2,1,10,0
CLI00692,Regular,Teléfono,Ibagué,Ropa,2023-03-10,2025-01-07,53,8,1223842,152980,670,1,2,0.3582,279,1,4,1,10,0
CLI00693,Regular,App móvil,Montería,Calzado,2023-03-25,2025-02-12,17,8,1709700,213712,691,1,2,0.3473,250,1,1,1,8,0
CLI00694,Regular,E-commerce,Pereira,Tecnología,2023-05-05,2025-02-10,19,4,824771,206192,648,1,1,0.1852,506,1,4,1,9,0
CLI00695,Premium,E-commerce,Montería,Tecnología,2023-01-24,2024-12-30,61,16,4681700,292606,707,1,8,0.6789,192,1,3,0,9,0
CLI00696,Ocasional,Teléfono,Bucaramanga,Calzado,2023-01-29,2025-02-23,6,6,618784,103130,757,1,1,0.2378,363,0,2,0,9,0
CLI00697,Regular,Teléfono,Cali,Deportes,2023-01-25,2024-12-15,76,12,2558232,213186,691,1,3,0.521,173,0,3,0,4,0
CLI00698,Ocasional,Teléfono,Montería,Calzado,2023-06-24,2025-01-21,39,4,336071,84017,578,1,1,0.2076,349,1,2,0,3,0
CLI00699,Regular,E-commerce,Medellín,Calzado,2023-01-06,2024-05-07,298,8,1948972,243621,488,0,1,0.4918,183,1,4,1,2,1
CLI00700,Regular,Tienda física,Ibagué,Tecnología,2023-03-16,2025-01-26,34,11,2062145,187467,683,1,7,0.4832,235,0,2,1,10,0
CLI00701,Regular,E-commerce,Pereira,Calzado,2023-02-07,2025-02-25,4,8,1405134,175641,750,1,2,0.32,288,0,1,1,8,0
CLI00702,Premium,App móvil,Barranquilla,Libros,2023-02-11,2024-06-11,263,20,6649534,332476,487,0,8,1.232,81,1,1,0,5,1
CLI00703,Regular,E-commerce,Medellín,Deportes,2023-01-08,2025-01-28,32,15,2284833,152322,752,1,8,0.5984,140,0,2,1,3,0
CLI00704,Regular,App móvil,Ibagué,Hogar,2023-01-15,2024-12-19,72,6,1570358,261726,705,1,3,0.2553,215,0,2,0,8,0
CLI00705,Premium,App móvil,Cúcuta,Hogar,2023-01-22,2024-12-06,85,10,4519544,451954,685,1,2,0.438,237,1,2,1,10,0
CLI00706,Online,Teléfono,Pereira,Deportes,2023-02-02,2025-01-23,37,17,2695863,158580,722,1,6,0.7064,201,1,2,1,7,0
CLI00707,Regular,Teléfono,Bucaramanga,Calzado,2023-03-13,2025-02-01,28,10,1902703,190270,692,1,4,0.4335,267,0,3,0,6,0
CLI00708,Corporativo,App móvil,Cúcuta,Ropa,2023-02-08,2024-12-09,82,29,19379234,668249,671,1,12,1.2966,89,0,4,0,6,0
CLI00709,Regular,Tienda física,Cúcuta,Hogar,2023-01-20,2025-02-08,21,11,2411431,219221,751,3,6,0.4394,184,0,1,1,7,0
CLI00710,Ocasional,Teléfono,Bucaramanga,Ropa,2023-11-02,2024-07-03,241,4,348501,87125,245,0,2,0.4898,127,0,3,0,1,1
CLI00711,Corporativo,Teléfono,Bucaramanga,Calzado,2023-01-06,2024-12-26,65,23,17041447,740932,721,3,10,0.957,100,1,2,0,9,0
CLI00712,Ocasional,E-commerce,Bucaramanga,Tecnología,2024-12-29,2024-12-29,62,1,138779,138779,1,1,1,1.0,62,0,1,0,10,0
CLI00713,Regular,Tienda física,Montería,Calzado,2023-07-05,2025-02-15,14,10,2254480,225448,592,1,3,0.5068,229,1,1,1,5,0
CLI00714,Regular,E-commerce,Bogotá,Calzado,2023-04-07,2024-12-28,63,16,2505705,156606,632,1,6,0.7595,94,0,4,0,7,0
CLI00715,Regular,Teléfono,Pereira,Deportes,2023-04-07,2025-02-02,27,8,1550723,193840,668,1,3,0.3593,320,1,1,0,8,0
CLI00716,Online,Tienda física,Bucaramanga,Hogar,2023-01-06,2025-02-19,10,12,1618206,134850,776,1,7,0.4639,234,1,4,1,10,0
CLI00717,Corporativo,E-commerce,Ibagué,Belleza,2023-02-05,2025-01-06,54,19,15698864,826256,702,1,8,0.812,120,1,3,0,6,0
CLI00718,Online,Teléfono,Medellín,Tecnología,2023-02-16,2024-06-05,269,8,1271630,158953,476,0,1,0.5042,142,1,2,1,1,1
CLI00719,Regular,E-commerce,Cartagena,Belleza,2023-01-15,2024-03-11,355,12,2370045,197503,422,0,2,0.8531,127,1,2,1,7,1
CLI00720,Ocasional,Teléfono,Montería,Deportes,2023-05-18,2025-01-05,55,3,292266,97422,599,1,1,0.1503,376,1,3,1,9,0
CLI00721,Online,App móvil,Ibagué,Belleza,2023-01-29,2025-02-15,14,13,1845690,141976,749,1,7,0.5207,142,0,2,1,10,0
CLI00722,Regular,Tienda física,Cartagena,Tecnología,2023-04-15,2024-05-12,293,5,855687,171137,394,0,3,0.3807,318,0,1,1,7,1
CLI00723,Premium,E-commerce,Bucaramanga,Deportes,2023-01-13,2025-01-05,55,24,7561111,315046,724,1,7,0.9945,120,1,3,0,9,0
CLI00724,Ocasional,E-commerce,Bogotá,Libros,2023-05-26,2023-10-28,490,2,225184,112592,156,0,0,0.3846,155,1,2,0,3,1
CLI00725,Ocasional,E-commerce,Bucaramanga,Calzado,2023-04-15,2025-01-05,55,2,174972,87486,632,1,1,0.0949,631,1,1,1,8,0
CLI00726,Corporativo,E-commerce,Pereira,Belleza,2023-01-31,2025-02-04,25,32,27839274,869977,736,6,14,1.3043,163,0,1,1,2,0
CLI00727,Regular,Tienda física,Cartagena,Tecnología,2023-01-18,2025-02-09,20,10,1581381,158138,754,1,5,0.3979,248,0,3,0,6,0
CLI00728,Corporativo,E-commerce,Pereira,Tecnología,2023-01-24,2024-12-12,79,21,14058350,669445,689,1,9,0.9144,87,1,2,0,8,0
CLI00729,Regular,Teléfono,Medellín,Tecnología,2023-04-29,2024-09-03,179,10,1982396,198239,494,0,2,0.6073,160,0,2,0,2,1
CLI00730,Regular,Teléfono,Medellín,Belleza,2023-03-03,2024-12-15,76,7,1155052,165007,654,1,4,0.3211,258,0,3,0,9,0
CLI00731,Regular,E-commerce,Ibagué,Calzado,2023-01-01,2025-02-04,25,10,1855698,185569,766,1,6,0.3916,334,1,2,1,6,0
CLI00732,Corporativo,App móvil,Barranquilla,Calzado,2023-02-03,2025-01-22,38,26,22452425,863554,720,1,7,1.0833,94,0,3,1,10,0
CLI00733,Ocasional,E-commerce,Pereira,Ropa,2023-02-09,2024-06-20,254,6,487671,81278,498,0,2,0.3614,211,1,3,1,4,1
CLI00734,Regular,Tienda física,Cali,Calzado,2023-02-21,2024-12-15,76,12,2502466,208538,664,1,4,0.5422,168,1,4,0,10,0
CLI00735,Regular,App móvil,Ibagué,Calzado,2023-01-23,2025-01-03,57,10,1777871,177787,712,1,2,0.4213,258,1,4,1,10,0
CLI00736,Online,E-commerce,Ibagué,Libros,2023-02-15,2024-07-06,238,12,1897276,158106,508,0,2,0.7087,105,1,3,0,1,1
CLI00737,Regular,App móvil,Montería,Tecnología,2023-04-15,2025-02-17,12,12,2199382,183281,675,1,7,0.5333,203,1,2,1,9,0
CLI00738,Corporativo,Teléfono,Cúcuta,Tecnología,2023-01-24,2025-02-09,20,31,23911871,771350,748,1,11,1.2433,116,1,1,1,9,0
CLI00739,Regular,Teléfono,Medellín,Calzado,2023-03-09,2024-08-02,211,14,2613609,186686,513,0,4,0.8187,104,1,2,1,3,1
CLI00740,Regular,Tienda física,Pereira,Libros,2023-02-12,2025-01-10,50,9,1540922,171213,699,1,4,0.3863,199,1,1,0,8,0
CLI00741,Regular,Teléfono,Bogotá,Calzado,2023-03-28,2025-02-27,2,13,2600786,200060,703,1,4,0.5548,162,1,1,0,10,0
CLI00742,Regular,App móvil,Cúcuta,Calzado,2023-01-04,2025-01-02,58,4,932821,233205,730,1,1,0.1644,484,1,2,0,9,0
CLI00743,Ocasional,E-commerce,Bogotá,Calzado,2023-03-01,2024-04-09,326,3,228003,76001,406,0,1,0.2217,305,0,3,0,2,1
CLI00744,Regular,App móvil,Montería,Libros,2023-01-10,2024-12-12,79,16,2682215,167638,703,1,5,0.6828,134,0,3,1,8,0
CLI00745,Regular,Teléfono,Barranquilla,Ropa,2023-02-08,2025-02-26,3,10,1816860,181686,750,2,5,0.4,190,1,1,1,5,0
CLI00746,Online,Tienda física,Medellín,Calzado,2023-01-22,2023-11-21,466,14,1959367,139954,304,0,0,1.3816,45,1,2,0,6,1
CLI00747,Regular,App móvil,Bucaramanga,Hogar,2023-02-05,2025-02-16,13,6,1104655,184109,743,1,2,0.2423,345,1,3,0,9,0
CLI00748,Ocasional,E-commerce,Bogotá,Calzado,2023-07-15,2025-02-18,11,6,540640,90106,585,1,4,0.3077,196,1,2,0,8,0
